id_k,iq_k,epsilon_k,n_k,n_1k,id_k1,iq_k1
-19.36064,15.29401,2.387633,6,3,-53.17099,12.92922
-167.9493,47.16193,-0.09968287,4,5,-210.1786,48.89312
-35.28529,53.16038,-2.101648,7,6,-70.91972,50.95075
-52.58006,14.53556,1.126034,2,5,-89.85848,15.48671
-230.0273,9.807253,-1.845587,1,5,-227.3981,8.319173
-124.3679,79.79754,-0.8232938,1,3,-112.2614,78.45664
-65.68963,98.942,-2.06798,1,6,-57.59428,96.1394
-139.8237,176.7927,-2.852709,1,1,-128.7395,173.6944
-34.26416,26.31676,2.32108,2,7,-42.38743,34.6919
-4.133754,2.017603,2.24164,1,4,-4.731634,0.2544138
-182.1911,117.5984,-1.452835,1,4,-169.6922,116.0017
-79.61742,35.76661,-2.653817,6,7,-72.18608,44.70621
-160.2334,43.69658,-0.5830068,1,3,-150.7409,42.50093
-16.81869,162.7082,-0.3042157,1,1,-7.767211,159.0734
-122.4139,16.5826,-2.126777,7,7,-159.0705,17.64924
-34.82318,52.50273,-1.670643,7,7,-62.86193,57.58267
-119.7245,208.7033,0.5885326,6,1,-112.9147,149.5785
-105.5476,129.6328,-3.111196,1,5,-90.54932,126.782
-128.5999,14.68962,2.006202,5,1,-143.4152,7.945229
-47.15697,118.4332,-1.746389,1,3,-37.94473,115.6902
-189.0775,56.52316,-1.532022,7,3,-219.0822,65.94836
-214.6808,67.7024,0.0529676,1,2,-205.1396,67.68504
-40.66248,228.7625,1.912093,1,2,-27.00578,221.5281
-206.329,107.7868,-2.603611,3,7,-190.7702,83.03237
-112.7491,142.7933,-1.412523,1,1,-102.2961,139.7853
-118.2521,99.36357,2.857726,7,7,-119.933,76.60104
-75.64867,26.88847,2.912442,5,3,-112.7563,26.00586
-37.2174,87.03709,-1.188527,1,5,-31.2354,83.40043
-163.8909,138.3797,-3.054546,1,3,-153.2995,135.6217
-153.5018,159.8718,-2.135873,1,7,-138.4814,154.3644
-42.51161,218.4163,-1.621129,6,7,19.81324,259.9485
-204.5937,60.66687,-3.098473,7,7,-217.2506,54.51233
-61.39815,40.83796,1.761866,2,2,-82.98737,45.57146
-37.34776,57.13383,1.434503,6,1,-60.21656,51.51569
-63.39072,149.3046,-1.762977,4,7,-44.26635,107.7244
-75.34904,39.07469,0.9565113,1,5,-72.93217,38.90496
-121.7712,26.73952,1.4882,5,6,-110.2746,19.2196
-129.3888,15.33566,-1.869403,7,1,-166.3302,18.1134
-41.56469,169.2376,-1.285904,2,1,-5.709645,134.1272
-91.67556,35.67142,-3.034899,7,7,-108.8968,30.73098
-53.09701,148.1235,-2.825475,1,5,-39.48362,144.3436
-197.2095,72.1248,-0.01631323,4,7,-237.0175,75.20882
-95.70151,78.40376,-1.073494,7,3,-109.0468,95.0025
-208.6302,28.52447,0.8626402,1,3,-204.0229,26.91445
-150.7545,2.330805,1.387622,7,1,-110.1935,1.031044
-86.77792,216.3026,-2.251254,4,1,-47.112,168.609
-119.029,104.1246,1.820871,1,6,-106.2222,100.7679
-144.9434,71.9818,2.00406,1,1,-138.3613,70.69685
-38.54572,194.3489,-2.727273,4,5,13.46989,170.2456
-5.552652,166.7863,-1.020219,7,7,-5.964592,214.7688
-96.65968,15.8745,-1.443258,5,7,-84.43027,22.43406
-102.3433,47.92028,1.654872,2,2,-131.1554,54.60222
-128.7949,91.02382,2.026832,4,5,-96.33942,114.9144
-154.6663,13.59612,-2.548238,7,5,-188.2659,10.5866
-145.7159,122.8362,2.331622,5,2,-163.8483,101.5
-32.93839,117.6841,-0.5040138,7,4,-16.06789,153.303
-61.15866,136.0027,1.912331,1,6,-48.94526,130.2956
-92.81368,110.3677,-2.479114,7,2,-128.3339,97.20789
-166.7765,159.724,-2.293263,1,7,-152.4103,155.5421
-11.86585,97.11799,-2.189853,6,5,19.69298,124.3687
-37.14456,43.67414,0.907656,2,1,-69.8903,43.309
-112.4818,83.02459,-2.132531,6,1,-81.39102,100.4371
-43.18756,130.0291,0.1339235,4,4,-79.59224,128.8108
-167.7653,8.605333,1.11865,6,3,-191.1712,3.204779
-58.55519,133.2819,2.029064,1,2,-46.90301,129.0023
-27.59904,132.5378,-0.4261447,4,4,-61.02708,110.9434
-83.81915,69.83872,2.280263,2,7,-92.70139,86.77554
-44.9149,29.34501,-1.291504,5,1,-30.53526,36.65129
-26.53319,134.3383,2.381113,1,2,-16.56039,129.6155
-128.4814,129.7701,1.333851,1,1,-117.8293,127.4293
-145.7909,69.94646,-0.1738137,3,6,-173.5197,83.76331
-122.0157,35.2576,1.102834,1,1,-118.1807,34.69274
-84.08528,148.8566,0.450134,4,1,-118.3708,161.521
-48.20877,83.53949,0.7145687,3,3,-30.00863,108.6733
-83.04271,103.3262,-1.25253,3,3,-117.3263,94.6513
-64.5023,25.24997,-3.003749,6,3,-74.01904,33.36263
-120.6713,52.12828,-1.581895,5,7,-113.8157,61.39138
-22.80594,183.95,2.837849,6,3,-48.16302,212.5738
-33.65267,68.52332,-0.06174319,4,2,-66.55978,66.38469
-161.248,8.058238,2.679186,6,7,-195.5593,14.16926
-210.3373,86.12302,3.134422,1,7,-199.3718,85.25367
-199.0529,37.63517,-0.1402708,1,4,-189.4198,36.93966
-135.9941,174.7847,0.7798013,1,4,-119.5871,169.7038
-113.3182,91.74326,2.491319,5,4,-140.8866,77.25687
-90.03395,67.10915,-0.7915102,2,3,-65.08227,52.11292
-14.96305,86.59324,-0.5829161,7,5,-5.802056,113.8049
-80.92189,144.729,-2.101603,3,7,-94.14426,105.9028
-35.83989,178.1609,-1.573029,3,5,-72.02916,143.7405
-195.665,130.1631,-2.174563,6,1,-162.6393,159.4699
-96.19561,129.632,2.872842,2,1,-69.06419,170.5946
-74.24664,91.33366,-2.502621,7,7,-102.9541,79.82317
-173.1075,34.14864,1.544706,3,6,-124.9928,39.03892
-190.9284,97.68999,0.6202672,5,4,-136.7594,78.48407
-86.1815,10.94606,1.059733,2,7,-123.8858,9.243878
-107.1331,61.25304,1.806909,5,5,-107.9175,51.34793
-1.446121,8.200779,2.590197,5,1,-28.5124,5.01227
-101.8804,138.7922,0.6178313,7,4,-41.0611,155.959
-201.4288,23.01083,-0.3720472,6,3,-157.3551,14.93027
-136.6089,89.52392,2.432245,6,6,-169.0991,96.91727
-214.578,26.14198,0.6384105,5,1,-173.4619,19.28963
-26.29971,229.5143,-2.253716,7,5,-65.06165,203.7495
-43.02887,199.7015,3.139853,5,1,-83.85981,189.6654
-122.9309,51.31897,0.4928977,4,6,-155.4787,59.66557
-211.0852,105.8408,1.424084,4,6,-207.4375,138.8665
-155.9688,55.39952,0.1847017,6,2,-130.7215,44.95637
-130.0484,93.5817,1.241782,5,2,-100.0392,71.98199
-172.9847,52.30605,-0.2954872,5,4,-117.5044,53.49421
-19.84699,141.505,-0.1252695,4,7,-57.90133,126.1247
-15.27906,57.53499,-2.371534,1,7,-7.940285,56.24608
-198.4337,70.98472,-2.163889,5,5,-217.8868,84.74035
-17.37785,171.8198,-1.357037,7,1,-37.15953,201.6445
-1.242041,92.86255,2.438442,2,1,4.280402,119.5713
-19.5815,152.9236,2.258814,2,2,-15.84743,195.8952
-10.38759,56.41019,-1.550302,5,7,-2.825398,68.21322
-34.18815,103.1332,-2.500949,5,5,-56.96142,116.5169
-67.53381,104.8908,0.2162581,4,5,-108.1885,109.1911
-174.4179,108.9231,2.77194,1,6,-160.8827,105.3164
-57.15443,12.23788,-2.589782,4,5,-19.51266,6.577791
-123.2811,175.4282,1.959815,1,4,-110.2323,170.1872
-163.5028,90.84268,-1.05598,5,4,-132.594,104.9492
-78.26565,35.22799,0.9745844,6,1,-88.0677,29.1447
-44.94575,229.5319,-2.718598,7,1,-80.3004,180.5588
-202.3113,134.2504,2.156735,7,2,-163.6214,99.27663
-172.0821,23.45018,0.8526019,4,5,-199.6326,31.95216
-185.9184,72.71709,-2.427684,3,5,-179.2591,58.8732
-21.08021,231.6701,0.5909678,7,1,39.07439,270.8176
-87.71677,156.6234,-0.47951,3,6,-118.1806,178.63
-16.61514,9.980141,1.4583,1,1,-15.60624,9.406529
-168.5172,59.36768,1.070117,4,2,-182.9868,72.02959
-122.3439,11.35424,1.11315,7,4,-76.65644,10.19493
-183.3234,31.31388,1.155717,7,1,-134.4905,29.72625
-179.3977,15.59377,2.864152,5,4,-220.2577,14.48975
-76.74675,169.8009,-1.900548,1,7,-63.81907,163.4615
-96.39027,112.6445,0.3379822,3,6,-97.29601,144.1997
-0.5185518,110.5207,-3.063837,5,5,-33.98903,104.8887
-113.0488,31.10566,2.709033,6,6,-142.5658,36.08261
-204.934,132.1879,-0.5357879,5,4,-149.8804,142.3535
-203.5659,124.7554,1.65284,5,1,-194.1346,95.98372
-20.36418,10.92145,-2.553837,4,6,8.223734,4.529403
-95.69446,68.53923,2.906306,6,1,-116.2493,81.49
-4.882279,0.06250107,-0.7232118,2,1,-0.8159502,-6.725647
-149.619,65.33774,-1.717484,6,2,-114.1719,69.75493
-112.063,70.36573,1.36539,4,6,-110.5495,90.80962
-49.78112,79.17193,-1.055815,3,3,-83.25015,74.81325
-102.1236,47.75914,-0.9536189,3,1,-138.7085,50.74025
-3.542526,216.9746,1.54716,4,1,17.49889,293.051
-36.79815,161.6654,-3.050682,1,5,-23.54062,157.2797
-107.2613,13.51,0.7679758,6,4,-109.8313,5.702359
-102.193,171.3632,-0.7028191,4,1,-130.4024,135.9586
-99.56768,127.8833,0.7351919,4,5,-127.0799,150.9877
-29.95862,20.97228,0.9752851,6,1,-41.80094,14.32411
-70.74984,12.99416,-1.23157,1,7,-65.90659,11.70049
-37.89008,7.202098,-1.22157,6,3,-1.023921,7.226062
-60.00224,48.98152,-2.624025,1,6,-53.27531,46.55974
-130.5952,43.49446,-1.010192,2,2,-106.447,35.33116
-168.3001,57.57103,1.80757,5,2,-165.2723,46.11153
-87.86053,119.3783,2.113708,4,5,-44.64349,158.2001
-185.1966,70.3113,-2.036212,5,7,-196.8839,86.24811
-210.739,11.08967,2.405245,1,2,-207.4332,9.389434
-101.5538,51.21892,1.711971,1,5,-95.927,51.77066
-47.95961,112.6701,-0.2396611,4,4,-81.92319,100.9204
-68.79942,1.0391,-2.597136,7,1,-105.1991,-2.767982
-26.9182,42.87284,-0.7310282,5,1,1.744919,47.50066
-20.7414,137.2586,2.625304,5,7,-55.97697,112.2009
-139.4705,27.89217,-1.452079,1,6,-138.1249,27.13384
-216.8554,99.52743,-1.088749,5,4,-180.3244,125.1402
-19.37586,236.2388,0.3353672,2,7,-56.89423,182.0927
-128.5573,38.99015,-2.307965,5,3,-153.0984,48.92083
-96.85924,73.26333,1.027075,6,3,-111.0642,57.66842
-160.7129,90.23899,-1.465651,3,6,-196.0476,81.56489
-170.3371,49.8841,-1.037533,7,1,-187.4302,59.57018
-237.0028,0.590781,-2.544194,1,1,-236.0554,0.6656063
-10.43246,226.4541,-1.701961,7,5,-44.62024,239.9638
-152.4622,65.83941,2.755085,6,5,-179.9136,76.6499
-99.28172,187.2841,-2.026565,5,6,-107.0038,238.2631
-23.41364,182.7449,-1.552051,6,3,29.02183,215.2903
-115.2536,63.30458,0.5245835,3,7,-109.2705,77.51828
-109.4477,89.15199,-0.4471951,4,5,-143.5558,79.85567
-112.0495,55.75735,1.552182,4,2,-102.749,67.90482
-209.3873,31.11881,1.7053,5,4,-208.5225,20.56207
-15.17084,2.595929,-2.665055,7,2,-46.20057,-2.669091
-86.38138,62.86237,1.325283,4,2,-89.96746,75.58871
-180.6885,33.67694,2.112212,3,6,-128.289,30.30608
-166.3143,84.057,1.676897,6,3,-200.5718,80.26545
-96.86741,166.7952,-2.755908,4,5,-39.00173,145.364
-147.942,140.8709,2.70259,3,5,-93.83919,117.8501
-125.1689,155.8759,1.649176,5,4,-117.0634,112.3977
-138.5434,3.063458,-1.006862,2,1,-117.8536,-4.700419
-124.7532,57.15112,2.250907,5,6,-139.5485,47.51775
-88.81503,156.4232,1.219706,7,1,-32.5537,146.8142
-231.1652,26.0008,-0.1694046,5,1,-179.313,26.08622
-64.64097,145.4809,-2.137439,5,3,-76.87529,180.0589
-179.8698,83.71114,-2.362666,6,5,-157.9744,95.83582
-157.8043,148.4376,1.541991,1,2,-143.302,144.0563
-27.62402,159.7717,0.419421,1,2,-18.28311,154.1313
-47.13832,214.6183,0.3669543,1,7,-35.86029,207.831
-32.82639,46.46579,-2.006801,5,3,-43.33035,57.40511
-87.60182,142.1062,-1.50207,7,2,-118.2716,163.3448
-84.36353,75.91198,-0.5957894,7,4,-73.59733,100.7373
-75.67784,179.8438,2.14187,6,1,-118.4338,171.4711
-86.16171,156.1646,-1.530757,4,3,-75.94923,113.8918
-45.23095,184.537,-2.467221,5,4,-72.63837,210.3174
-169.403,148.8283,-2.42431,1,1,-157.5535,146.4317
-134.4191,136.8362,1.907287,6,7,-174.5633,128.2945
-21.59924,129.5678,0.6151915,2,5,-59.6105,108.01
-125.5991,70.12328,-1.751325,7,4,-160.0514,78.85796
-221.7141,81.75689,2.209837,7,5,-188.9893,64.8031
-95.85317,61.17977,2.171604,2,4,-109.318,71.24771
-60.61577,18.68212,1.289359,4,1,-69.77059,25.7842
-49.4086,154.8978,-2.876881,5,5,-83.69766,158.8479
-16.80399,45.90282,2.039879,4,2,3.652558,52.66211
-178.5527,74.99852,-3.066223,7,6,-191.6697,61.44085
-191.9741,134.9734,-1.216371,3,7,-228.8395,129.7197
-153.9448,83.78182,0.97704,5,4,-114.6023,64.27192
-50.54488,190.7195,-2.537703,6,7,-26.93534,255.3423
-104.3762,70.06138,1.750032,4,6,-85.88987,86.77131
-146.2634,117.729,-2.522403,4,5,-93.14962,95.31049
-121.8383,125.0805,-0.2158844,3,6,-145.5124,153.7412
-84.19708,144.2781,1.736439,6,2,-116.7517,126.0588
-220.2695,3.323146,1.330015,3,2,-182.0701,7.086234
-5.739043,125.7951,-2.592846,6,5,12.19149,166.7613
-93.32193,139.1323,1.560749,6,4,-122.8807,114.5483
-68.46323,28.89084,1.660501,6,2,-97.48237,24.48184
-13.02359,220.6356,2.720698,5,4,-58.22167,178.859
-208.8305,100.753,-0.09275613,5,2,-150.2905,96.06382
-32.53804,142.6908,1.069226,3,6,9.812526,182.8319
-45.62648,80.20956,2.770627,3,5,-4.705359,67.5296
-157.1043,69.27985,3.139582,6,3,-174.927,87.13001
-81.922,171.2099,1.475857,4,4,-70.10365,228.3797
-49.39872,19.48257,-0.4652342,5,6,-16.11711,23.68252
-168.4072,80.19334,-2.697361,6,2,-166.4662,97.90326
-115.4543,9.997659,2.021316,1,6,-108.8725,9.523659
-111.0471,161.1227,-2.259701,7,2,-153.9798,148.2829
-173.7705,7.136184,-3.089856,6,7,-188.8105,15.10757
-90.30829,95.28106,0.03923589,3,6,-102.7681,122.4955
-87.14605,193.5399,-2.357359,3,7,-89.59093,139.9428
-20.69935,12.05102,2.60113,5,1,-51.2218,7.036094
-105.9783,168.0643,-2.758562,6,2,-99.07069,224.6377
-116.933,3.494633,0.3501728,7,6,-84.819,7.952754
-176.693,162.3063,-2.290663,1,5,-161.2121,157.5968
-124.3274,69.83678,2.244898,6,2,-159.019,71.62043
-33.27539,48.67187,0.2853684,5,1,4.21164,45.18483
-55.14493,12.6203,-2.717509,4,5,-16.40617,9.246763
-18.22975,106.596,-0.3910916,3,4,-42.04986,120.8805
-135.0668,72.08147,2.719404,6,1,-165.2966,82.58775
-90.33336,46.83738,2.811906,4,5,-42.62178,47.76048
-82.64532,9.50676,0.214334,2,5,-108.7941,6.156931
-121.4446,41.02805,2.790965,1,1,-114.6525,41.20683
-123.1903,96.0716,2.387998,3,1,-69.95981,86.84705
-159.8588,85.26474,-3.062518,3,7,-125.9743,67.20105
-76.10736,132.1057,-1.518571,3,5,-107.0377,112.9921
-193.4083,85.73299,2.141832,1,7,-183.4871,86.04874
-221.1505,11.51317,2.646495,6,1,-253.7813,15.54415
-126.195,73.58607,-2.96522,7,2,-144.1849,63.30723
-139.096,140.5778,-2.128559,6,5,-97.35239,181.4673
-190.1958,40.32555,-1.318992,6,3,-135.0634,41.30143
-32.22444,130.9687,-1.033064,5,5,8.145285,171.7036
-91.87809,137.0039,-1.292432,1,5,-82.86164,132.4863
-99.18865,226.078,-2.853501,6,5,-90.41074,299.9616
-149.8013,49.65585,-0.03887205,6,3,-115.8814,38.62945
-158.7917,90.88322,2.4976,2,5,-154.5374,113.3475
-102.9366,158.8007,-0.4027252,7,1,-79.68836,206.0082
-13.2827,157.0076,-1.440127,7,4,-35.68164,180.249
-116.0834,7.205109,-2.117359,5,3,-134.1283,14.66141
-44.15531,70.16187,-0.1466443,4,3,-76.8708,66.18646
-25.38363,173.1727,0.6122154,1,3,-15.96198,167.4146
-99.07906,162.0362,2.430852,2,1,-91.4885,216.9706
-178.6205,39.432,-0.6031355,4,7,-209.3732,33.79609
-74.45124,63.71263,2.613874,7,7,-66.27756,51.92747
-67.02901,103.7628,0.8484291,6,3,-71.40184,77.86002
-178.8352,72.79018,2.554343,1,2,-170.157,70.19467
-185.6703,99.05988,-1.323318,1,3,-172.9264,97.16927
-28.15928,167.8476,1.653687,1,2,-15.85326,162.2145
-171.4329,2.531256,-0.8494309,7,1,-183.905,9.500223
-184.438,122.2109,0.5798518,7,3,-129.8698,134.0642
-135.8205,91.31232,2.666871,6,3,-169.1463,105.7052
-165.5341,38.58912,0.6128502,1,6,-158.2269,38.97153
-57.15946,170.5166,0.6260455,2,4,-91.26528,142.489
-206.9656,57.31581,0.6251907,1,4,-194.6359,55.39572
-160.0778,103.1913,0.09426515,3,4,-166.5541,132.9429
-25.46856,27.13465,-1.003641,2,5,-10.80332,19.50673
-9.263381,19.32294,-2.292146,4,6,10.69191,11.8365
-40.64589,209.9784,0.427715,1,2,-29.88174,203.0918
-126.4073,7.669675,2.93222,1,1,-124.7628,7.339619
-164.3233,111.179,1.272898,7,4,-105.8133,96.85902
-50.46727,25.91032,-1.970594,5,4,-62.44648,34.10746
-166.3688,69.65275,2.769792,5,4,-203.9092,64.81877
-43.02336,81.98486,-1.334814,1,3,-32.06457,80.48759
-74.32919,92.28168,0.5059167,7,4,-22.55885,106.9848
-78.5133,38.09266,0.6591341,4,5,-109.2237,45.60249
-163.5958,69.28809,1.365429,4,2,-166.8757,80.78521
-41.14881,219.9529,2.950616,4,1,22.31111,236.451
-156.7518,132.8365,0.2739234,4,6,-194.1787,144.3336
-102.4606,57.7125,2.612033,2,1,-94.8223,73.53925
-105.8158,134.3095,-1.838705,7,2,-146.2906,142.4033
-153.3705,34.63363,1.765308,2,2,-179.2172,40.47118
-180.8426,119.869,1.322805,4,6,-184.2925,151.604
-10.18128,112.1932,-2.600264,3,3,-8.734374,81.04794
-35.31127,48.4356,1.013799,4,2,-48.00225,57.78883
-45.27782,39.10465,-2.529361,6,7,-33.4639,48.94019
-51.66081,79.02911,-2.935505,7,5,-68.94421,63.3782
-23.70636,78.39658,0.7092949,3,3,-9.616093,97.97147
-96.14215,97.54462,-2.779376,5,2,-130.6759,106.6529
-144.3786,99.3811,-2.705876,4,7,-89.15572,85.95455
-134.8964,25.77202,0.8965198,1,1,-133.9606,25.69458
-226.9621,90.26527,2.676537,7,7,-216.9479,73.01427
-16.59327,216.2243,2.724385,6,5,-41.21756,241.5574
-201.7866,71.08374,0.7306623,5,1,-157.4728,58.24442
-30.44726,154.6646,2.984253,2,2,5.248979,203.0981
-136.7324,26.1059,2.883691,6,1,-163.0675,32.62638
-163.6866,29.02053,-0.5065556,4,7,-197.9393,24.77307
-139.915,137.2698,-1.680528,7,1,-172.3825,153.1808
-124.9017,132.974,1.438505,4,6,-117.2652,175.1563
-221.7692,44.60489,2.891024,1,7,-212.2952,44.97414
-105.5844,86.65585,-2.044641,7,5,-141.8893,85.47858
-15.193,37.97954,-2.147253,5,3,-28.68755,46.69064
-171.8447,63.83228,-0.4933212,4,7,-202.1346,57.96418
-99.42319,119.166,1.685106,5,4,-95.18748,85.077
-38.23683,53.42999,0.01433602,6,3,-11.4373,39.81632
-187.9401,149.7112,-0.9217536,7,3,-195.0555,185.0344
-149.0739,1.931961,-0.8791716,4,3,-172.0872,-3.590681
-12.65133,196.3602,2.740371,5,4,-57.06772,161.0654
-0.6593786,149.6577,-0.2039146,3,1,-15.57701,176.1444
-97.72755,17.21744,-0.3693237,4,7,-133.9653,13.94288
-15.2063,35.0268,-2.682968,5,5,-41.13274,37.6772
-107.5941,167.1197,2.786893,4,5,-42.74696,184.7614
-95.70263,112.6232,-1.835454,7,1,-132.4457,118.6775
-166.2571,81.76006,2.056681,4,1,-137.1653,95.84827
-170.1891,131.9571,-1.471738,2,1,-120.3751,108.8407
-57.44699,25.0057,2.219043,4,1,-29.62441,30.73643
-75.44355,213.9987,-0.9303461,3,3,-113.9731,209.4574
-174.5245,5.954061,-1.335963,2,7,-138.0453,0.2073343
-40.65551,125.413,2.619564,6,6,-67.67952,138.1818
-90.75288,191.7671,-2.619014,7,6,-122.0169,156.5477
-11.41368,14.01229,-2.462488,1,4,-11.02248,14.10947
-132.1905,98.6477,2.093593,2,6,-147.0263,120.6753
-203.609,18.34073,-1.356502,6,3,-151.0084,20.55438
-156.2705,152.8777,1.140681,4,2,-164.5496,195.7467
-10.98707,132.1181,2.820173,6,4,-33.41877,152.7974
-42.5211,162.0445,2.319253,2,6,-35.86403,209.6013
-58.12961,85.95639,-1.955965,7,3,-92.3849,87.77061
-151.5043,177.1539,-3.136541,7,7,-166.1206,133.9405
-102.3351,66.96935,-1.815049,4,5,-81.52679,51.20342
-38.95703,100.619,3.010349,5,4,-78.59286,91.64809
-52.46211,78.60743,1.558502,6,2,-78.6731,65.96615
-47.7419,148.9846,-1.649024,5,3,-34.32035,194.1552
-176.3766,17.23144,-2.742416,1,1,-173.4129,17.11027
-67.59992,150.4913,-0.8385231,4,3,-89.89848,115.5904
-135.511,93.30435,-0.8373941,5,4,-94.34641,107.0823
-63.71499,234.3994,0.6371931,1,2,-51.23717,227.539
-99.01826,67.8665,0.598648,4,2,-126.5827,78.98205
-117.008,114.9316,-0.1126218,3,2,-134.4901,143.6355
-208.9858,40.00793,0.0642418,1,1,-202.6201,39.91998
-24.2299,185.2561,0.2229568,1,1,-14.63363,181.6235
-91.0771,44.9718,2.061832,1,4,-86.21619,42.47254
-160.2686,59.07469,0.1455565,3,1,-174.7212,70.09145
-48.84388,174.3786,0.7371122,4,4,-67.47765,203.5384
-143.8745,58.56399,0.2428114,4,7,-181.3703,62.46069
-118.853,42.78969,-2.841079,2,7,-80.6783,46.34642
-202.8643,27.36922,2.875914,6,7,-229.2487,36.88698
-135.1355,202.6827,-1.060063,1,1,-122.6865,199.1577
-15.72354,163.2273,1.38395,3,1,32.41597,199.3399
-58.08262,71.48278,-1.711376,1,1,-51.20501,70.06522
-95.08955,101.7906,-2.21705,5,1,-113.2703,123.9129
-110.5561,11.20203,-1.330287,2,1,-80.12708,6.230942
-1.89405,202.1735,0.2226534,7,1,52.97935,256.1688
-1.238326,154.525,1.537976,6,2,-32.87642,122.2425
-123.5072,11.15,-2.106425,1,6,-122.4562,10.23904
-28.48991,133.1284,1.851218,2,6,-44.49598,157.0097
-113.2351,168.3266,1.513079,1,4,-99.24664,164.734
-83.04675,152.2838,-0.1722751,1,4,-69.86127,146.5589
-135.5407,43.49135,-2.736883,4,5,-85.98086,37.31084
-3.311673,186.2291,-2.966605,5,6,-38.48018,182.2622
-106.182,137.5515,1.40225,3,1,-58.92,166.1674
-217.9345,42.679,2.172575,1,5,-209.3453,43.16851
-198.5568,90.71283,1.082293,3,6,-162.7772,106.3298
-54.78251,53.00074,-1.996736,6,3,-23.8867,62.54976
-42.11941,210.4272,-0.4965297,5,3,26.31808,247.072
-79.49004,97.93512,2.945328,7,5,-80.47647,74.88703
-88.61655,106.6621,-1.601138,6,3,-37.15884,120.9205
-184.476,133.1593,-2.253409,7,3,-223.4731,129.2104
-49.634,46.97867,0.8096248,4,5,-74.79525,57.18473
-96.53342,43.77067,1.251094,2,2,-129.2261,47.62066
-176.8282,126.6093,-1.460826,5,3,-159.4127,159.854
-71.62951,159.0204,1.459302,6,3,-104.2123,127.7092
-85.37321,105.3705,3.115673,5,6,-123.0066,100.8631
-116.1129,27.55652,0.2498403,4,5,-155.2376,30.12773
-10.51389,168.1022,-1.947961,7,5,-47.98558,163.6547
-114.6852,74.27838,0.8251148,3,2,-90.73099,90.12541
-154.1163,143.3879,2.304987,5,5,-173.0491,113.66
-86.75082,121.1849,-0.4000976,5,3,-28.39305,133.2351
-9.75288,119.3178,2.121695,2,7,-17.36483,149.9004
-67.67114,159.8535,2.879482,2,2,-36.37295,213.551
-77.2835,94.85706,1.971076,2,2,-91.51114,114.6977
-117.821,83.1634,-0.6736342,7,5,-116.889,106.0996
-60.28545,44.85305,1.977984,6,4,-96.83492,40.74527
-193.049,61.80289,0.9369487,1,2,-181.1584,60.29655
-5.169517,51.66628,-1.853921,4,6,3.735469,39.25856
-180.8828,87.85671,-0.8578196,5,4,-142.2368,96.84283
-12.34815,157.44,-0.2759389,1,7,-3.828293,151.9057
-68.10446,144.0695,2.110032,2,7,-78.73795,182.135
-29.44671,91.67921,-0.9218867,4,2,-50.94492,70.676
-219.5919,58.59934,-1.731464,6,3,-174.9619,62.07248
-53.42936,36.47145,0.1378781,2,7,-73.21425,28.68698
-131.3425,80.55676,2.516266,5,7,-157.6237,73.88999
-121.1489,121.9655,0.7437946,4,1,-146.3384,142.2951
-60.00289,170.6361,-0.6329368,1,1,-49.53222,167.6708
-34.19638,44.28739,1.784835,4,5,-21.4505,53.20223
-76.55206,18.81581,-1.884143,4,6,-62.34912,10.20648
-164.0026,151.8965,-1.967345,1,5,-150.9432,148.2055
-81.21127,130.9843,-0.324913,3,1,-106.0494,152.526
-69.61506,9.829645,-1.440834,2,7,-35.11654,5.593788
-159.9563,96.30409,0.504932,1,3,-151.3491,91.77085
-172.9542,117.9519,2.693318,7,1,-163.3907,91.09084
-201.6642,124.8101,2.836746,1,2,-191.3726,120.6641
-201.1075,60.45138,-0.2637058,6,2,-157.6272,49.73016
-201.2626,67.96997,-2.74775,7,3,-229.3901,62.96333
-110.8518,97.70435,-2.811733,6,7,-107.822,126.0026
-6.277442,22.46943,0.5452845,2,7,-36.4115,17.41591
-65.94335,145.0236,-1.697387,6,5,-14.30083,173.2505
-80.83754,44.8573,0.6719155,5,3,-43.52053,35.37512
